# строка, id поста, дата поста, тег, число комментов
line_id,post_id,date,tag,comment_count
427,72683,2011-05-23T11:31:00+03:00,это он зачем так сделал?,10
428,73174,2011-05-23T15:56:00+03:00,КИРПИЧИ,5
429,73174,2011-05-23T15:56:00+03:00,красный же блеать!,5
430,73314,2011-05-23T16:12:00+03:00,синька и норкоманы,35
431,73314,2011-05-23T16:12:00+03:00,я оператор блеать,35
432,72826,2011-05-23T17:59:00+03:00,лобовуха,20
433,73710,2011-05-23T21:22:00+03:00,синька и норкоманы,11
434,73841,2011-05-23T21:45:00+03:00,хрусты,13
435,73841,2011-05-23T21:45:00+03:00,это он зачем так сделал?,13
436,74167,2011-05-23T22:04:00+03:00,кетай как всегда пиз**ц,9
437,74167,2011-05-23T22:04:00+03:00,кровь/кешки,9
438,74740,2011-05-24T00:24:00+03:00,все хороши,8
439,74740,2011-05-24T00:24:00+03:00,господа полицейские,8
440,74740,2011-05-24T00:24:00+03:00,драка,8
441,74740,2011-05-24T00:24:00+03:00,поднимающее настроение,8
442,74740,2011-05-24T00:24:00+03:00,синька и норкоманы,8
443,74924,2011-05-24T11:13:00+03:00,ВНЕЗАПНО!,17
444,75182,2011-05-24T11:29:00+03:00,ничего себе какой он плохой,14
445,75182,2011-05-24T11:29:00+03:00,синька и норкоманы,14
446,75444,2011-05-24T13:42:00+03:00,у меня хрен проскочишь,7
447,75444,2011-05-24T13:42:00+03:00,хрусты,7
448,75839,2011-05-24T15:56:00+03:00,ВНЕЗАПНО!,9
449,75839,2011-05-24T15:56:00+03:00,дальнобой,9
450,75703,2011-05-24T17:51:00+03:00,ВНЕЗАПНО!,6
451,76186,2011-05-24T18:15:00+03:00,кегли,43
452,76659,2011-05-25T11:30:00+03:00,это он зачем так сделал?,19
453,76807,2011-05-25T11:34:00+03:00,ничего себе какой он плохой,47
454,76807,2011-05-25T11:34:00+03:00,сзади прилетело,47
455,77542,2011-05-25T16:35:00+03:00,камера на столбе,5
456,77542,2011-05-25T16:35:00+03:00,у меня хрен проскочишь,5
457,77273,2011-05-25T17:31:00+03:00,лобовуха,14
458,77273,2011-05-25T17:31:00+03:00,это он зачем так сделал?,14
459,77656,2011-05-26T10:23:00+03:00,у меня хрен проскочишь,2
460,77833,2011-05-26T12:00:00+03:00,КИРПИЧИ,37
461,77833,2011-05-26T12:00:00+03:00,зарубежные новости,37
462,78146,2011-05-26T17:10:00+03:00,кегли,22
463,78146,2011-05-26T17:10:00+03:00,ничего себе какой он плохой,22
464,78146,2011-05-26T17:10:00+03:00,хрусты,22
465,78548,2011-05-27T10:32:00+03:00,кетай как всегда пиз**ц,5
466,78548,2011-05-27T10:32:00+03:00,погони,5
467,78711,2011-05-27T10:51:00+03:00,хрусты,18
468,78711,2011-05-27T10:51:00+03:00,я оператор блеать,18
469,79337,2011-05-29T14:02:00+03:00,кетай как всегда пиз**ц,2
470,79337,2011-05-29T14:02:00+03:00,красный же блеать!,2
471,79432,2011-05-29T14:07:00+03:00,ВНЕЗАПНО!,1
472,79432,2011-05-29T14:07:00+03:00,красный же блеать!,1
473,79432,2011-05-29T14:07:00+03:00,летчик,1
474,79432,2011-05-29T14:07:00+03:00,у меня хрен проскочишь,1
475,79639,2011-05-29T14:24:00+03:00,КИРПИЧИ,11
476,80058,2011-05-29T18:23:00+03:00,авторское видео,13
477,80058,2011-05-29T18:23:00+03:00,это он зачем так сделал?,13
478,80295,2011-05-30T01:10:00+03:00,летчик,44
479,80439,2011-05-30T09:23:00+03:00,женщина за рулем,23
480,80439,2011-05-30T09:23:00+03:00,тп,23
481,80748,2011-05-30T10:44:00+03:00,ВНЕЗАПНО!,12
482,80748,2011-05-30T10:44:00+03:00,лобовуха,12
483,80748,2011-05-30T10:44:00+03:00,на все деньги,12
484,80748,2011-05-30T10:44:00+03:00,у меня хрен проскочишь,12
485,81151,2011-05-30T10:54:00+03:00,КИРПИЧИ,30
486,81151,2011-05-30T10:54:00+03:00,встречка,30
487,81151,2011-05-30T10:54:00+03:00,чотке потсоны,30
488,81198,2011-05-30T16:52:00+03:00,кетай как всегда пиз**ц,19
489,81198,2011-05-30T16:52:00+03:00,на все деньги,19
490,81198,2011-05-30T16:52:00+03:00,ничего себе какой он плохой,19
491,81653,2011-05-30T17:48:00+03:00,кровь/кешки,28
492,81653,2011-05-30T17:48:00+03:00,синька и норкоманы,28
493,81653,2011-05-30T17:48:00+03:00,я оператор блеать,28
494,81666,2011-05-31T02:18:00+03:00,зарубежные новости,10
495,81666,2011-05-31T02:18:00+03:00,летчик,10
496,82120,2011-05-31T02:28:00+03:00,ничего себе какой он плохой,14
497,82120,2011-05-31T02:28:00+03:00,погони,14
498,82120,2011-05-31T02:28:00+03:00,увернулся сцукован,14
499,82205,2011-05-31T02:38:00+03:00,КИРПИЧИ,7
500,82562,2011-05-31T10:47:00+03:00,слегка подбили,15
501,82562,2011-05-31T10:47:00+03:00,это он зачем так сделал?,15
502,82754,2011-05-31T10:58:00+03:00,встречка,41
503,82754,2011-05-31T10:58:00+03:00,у меня хрен проскочишь,41
504,82754,2011-05-31T10:58:00+03:00,это он зачем так сделал?,41
505,83116,2011-05-31T13:55:00+03:00,тп,41
506,83116,2011-05-31T13:55:00+03:00,я оператор блеать,41
507,83227,2011-05-31T19:02:00+03:00,ВНЕЗАПНО!,14
508,83227,2011-05-31T19:02:00+03:00,тп,14
509,83227,2011-05-31T19:02:00+03:00,увернулся сцукован,14
510,83615,2011-05-31T20:46:00+03:00,обмороженные уроды,18
511,83615,2011-05-31T20:46:00+03:00,рожы - ок!,18
512,83615,2011-05-31T20:46:00+03:00,синька и норкоманы,18
513,83977,2011-06-01T10:57:00+03:00,тп,13
514,83977,2011-06-01T10:57:00+03:00,я оператор блеать,13
515,84259,2011-06-01T11:09:00+03:00,тп,16
516,84259,2011-06-01T11:09:00+03:00,хрусты,16
517,84614,2011-06-01T11:20:00+03:00,ничего себе какой он плохой,10
518,84614,2011-06-01T11:20:00+03:00,у меня хрен проскочишь,10
519,84614,2011-06-01T11:20:00+03:00,чотке потсоны,10
520,84838,2011-06-01T11:24:00+03:00,зарубежные новости,7
521,84838,2011-06-01T11:24:00+03:00,кетай как всегда пиз**ц,7
522,84838,2011-06-01T11:24:00+03:00,слегка подбили,7
523,84838,2011-06-01T11:24:00+03:00,хрусты,7
524,85389,2011-06-01T16:21:00+03:00,ВНЕЗАПНО!,56
525,85389,2011-06-01T16:21:00+03:00,встречка,56
526,85389,2011-06-01T16:21:00+03:00,у меня хрен проскочишь,56
527,85661,2011-06-01T16:29:00+03:00,ВНЕЗАПНО!,19
528,85661,2011-06-01T16:29:00+03:00,КИРПИЧИ,19
529,85661,2011-06-01T16:29:00+03:00,тп,19
530,85776,2011-06-01T21:03:00+03:00,это он зачем так сделал?,26
531,85776,2011-06-01T21:03:00+03:00,я оператор блеать,26
532,86232,2011-06-01T21:59:00+03:00,женщина за рулем,30
533,86232,2011-06-01T21:59:00+03:00,ничего себе какой он плохой,30
534,86232,2011-06-01T21:59:00+03:00,погони,30
535,86232,2011-06-01T21:59:00+03:00,слегка подбили,30
536,86281,2011-06-02T11:11:00+03:00,хрусты,18
537,86281,2011-06-02T11:11:00+03:00,это он зачем так сделал?,18
538,86653,2011-06-02T11:29:00+03:00,ВНЕЗАПНО!,32
539,86653,2011-06-02T11:29:00+03:00,КИРПИЧИ,32
540,86653,2011-06-02T11:29:00+03:00,тп,32
541,86653,2011-06-02T11:29:00+03:00,увернулся сцукован,32
542,86885,2011-06-02T11:40:00+03:00,красный же блеать!,13
543,86885,2011-06-02T11:40:00+03:00,погони,13
544,86885,2011-06-02T11:40:00+03:00,последние секунды жизни,13
545,87193,2011-06-02T11:56:00+03:00,ВНЕЗАПНО!,15
546,87193,2011-06-02T11:56:00+03:00,последние секунды жизни,15
547,87193,2011-06-02T11:56:00+03:00,у меня хрен проскочишь,15
548,87193,2011-06-02T11:56:00+03:00,хрусты,15
549,87549,2011-06-02T12:06:00+03:00,КИРПИЧИ,14
550,87673,2011-06-02T12:11:00+03:00,ВНЕЗАПНО!,7
551,87673,2011-06-02T12:11:00+03:00,на все деньги,7
552,89137,2011-06-02T16:35:00+03:00,господа полицейские,20
553,89137,2011-06-02T16:35:00+03:00,зарубежные новости,20
554,89137,2011-06-02T16:35:00+03:00,погони,20
555,89137,2011-06-02T16:35:00+03:00,синька и норкоманы,20
556,87841,2011-06-02T18:19:00+03:00,ВНЕЗАПНО!,7
557,87841,2011-06-02T18:19:00+03:00,летчик,7
558,88243,2011-06-02T18:41:00+03:00,ВНЕЗАПНО!,34
559,88243,2011-06-02T18:41:00+03:00,слегка подбили,34
560,88551,2011-06-02T21:19:00+03:00,красный же блеать!,8
561,88551,2011-06-02T21:19:00+03:00,у меня хрен проскочишь,8
562,88639,2011-06-02T21:52:00+03:00,женщина за рулем,11
563,88639,2011-06-02T21:52:00+03:00,красный же блеать!,11
564,88639,2011-06-02T21:52:00+03:00,летчик,11
565,88639,2011-06-02T21:52:00+03:00,последние секунды жизни,11
566,89018,2011-06-02T22:22:00+03:00,господа полицейские,17
567,89018,2011-06-02T22:22:00+03:00,синька и норкоманы,17
568,89018,2011-06-02T22:22:00+03:00,чотке потсоны,17
569,89351,2011-06-03T10:42:00+03:00,летчик,19
570,89351,2011-06-03T10:42:00+03:00,слегка подбили,19
571,89833,2011-06-03T10:50:00+03:00,летчик,37
572,89833,2011-06-03T10:50:00+03:00,у меня хрен проскочишь,37
573,89833,2011-06-03T10:50:00+03:00,хрусты,37
574,89910,2011-06-03T10:59:00+03:00,тошнот,10
575,89910,2011-06-03T10:59:00+03:00,хрусты,10
576,89910,2011-06-03T10:59:00+03:00,чотке потсоны,10
577,90352,2011-06-03T11:53:00+03:00,красный же блеать!,18
578,90352,2011-06-03T11:53:00+03:00,у меня хрен проскочишь,18
579,90553,2011-06-03T12:05:00+03:00,кегли,10
580,90553,2011-06-03T12:05:00+03:00,ничего себе какой он плохой,10
581,90553,2011-06-03T12:05:00+03:00,синька и норкоманы,10
582,90962,2011-06-03T15:04:00+03:00,кетай как всегда пиз**ц,9
583,90962,2011-06-03T15:04:00+03:00,хрусты,9
584,90962,2011-06-03T15:04:00+03:00,это он зачем так сделал?,9
585,91360,2011-06-03T15:23:00+03:00,господа полицейские,36
586,91360,2011-06-03T15:23:00+03:00,синька и норкоманы,36
587,92023,2011-06-05T02:11:00+03:00,ВНЕЗАПНО!,18
588,92023,2011-06-05T02:11:00+03:00,встречка,18
589,92023,2011-06-05T02:11:00+03:00,на все деньги,18
590,92023,2011-06-05T02:11:00+03:00,последние секунды жизни,18
591,92023,2011-06-05T02:11:00+03:00,тошнот,18
592,92023,2011-06-05T02:11:00+03:00,хрусты,18
593,92177,2011-06-05T20:37:00+03:00,слегка подбили,19
594,92177,2011-06-05T20:37:00+03:00,у меня хрен проскочишь,19
595,92485,2011-06-05T20:43:00+03:00,у меня хрен проскочишь,9
596,92485,2011-06-05T20:43:00+03:00,это он зачем так сделал?,9
597,92930,2011-06-05T21:03:00+03:00,ВНЕЗАПНО!,11
598,92930,2011-06-05T21:03:00+03:00,КИРПИЧИ,11
599,92930,2011-06-05T21:03:00+03:00,дальнобой,11
600,92930,2011-06-05T21:03:00+03:00,ничего себе какой он плохой,11
601,93371,2011-06-06T00:35:00+03:00,ВНЕЗАПНО!,13
602,93371,2011-06-06T00:35:00+03:00,лобовуха,13
603,93694,2011-06-06T01:22:00+03:00,ВНЕЗАПНО!,14
604,93694,2011-06-06T01:22:00+03:00,маршрутка,14
605,93694,2011-06-06T01:22:00+03:00,оба мудаки,14
606,93694,2011-06-06T01:22:00+03:00,у меня хрен проскочишь,14
607,93778,2011-06-06T01:34:00+03:00,лобовуха,44
608,94198,2011-06-06T12:46:00+03:00,КИРПИЧИ,20
609,94198,2011-06-06T12:46:00+03:00,дальнобой,20
610,94198,2011-06-06T12:46:00+03:00,летчик,20
611,94198,2011-06-06T12:46:00+03:00,увернулся сцукован,20
612,94303,2011-06-06T12:59:00+03:00,дальнобой,20
613,94303,2011-06-06T12:59:00+03:00,чотке потсоны,20
614,94542,2011-06-06T15:08:00+03:00,увернулся сцукован,4
615,94542,2011-06-06T15:08:00+03:00,это он зачем так сделал?,4
616,94742,2011-06-06T15:22:00+03:00,ничего себе какой он плохой,28
617,94742,2011-06-06T15:22:00+03:00,это он зачем так сделал?,28
618,95183,2011-06-06T20:41:00+03:00,красный же блеать!,17
619,95183,2011-06-06T20:41:00+03:00,летчик,17
620,95183,2011-06-06T20:41:00+03:00,у меня хрен проскочишь,17
621,95183,2011-06-06T20:41:00+03:00,чотке потсоны,17
622,95724,2011-06-07T11:16:00+03:00,тп,2
623,95844,2011-06-07T15:34:00+03:00,драка на дороге,12
624,95844,2011-06-07T15:34:00+03:00,хрусты,12
625,95844,2011-06-07T15:34:00+03:00,чотке потсоны,12
626,96223,2011-06-07T16:06:00+03:00,господа полицейские,14
627,96223,2011-06-07T16:06:00+03:00,чотке потсоны,14
628,96467,2011-06-07T18:11:00+03:00,красный же блеать!,15
629,96467,2011-06-07T18:11:00+03:00,летчик,15
630,96467,2011-06-07T18:11:00+03:00,лобовуха,15
631,96467,2011-06-07T18:11:00+03:00,погони,15
632,96696,2011-06-07T20:34:00+03:00,погони,6
633,96803,2011-06-07T20:38:00+03:00,господа полицейские,17
634,96803,2011-06-07T20:38:00+03:00,чотке потсоны,17
635,96803,2011-06-07T20:38:00+03:00,это он зачем так сделал?,17
636,97026,2011-06-07T21:27:00+03:00,господа полицейские,10
637,97026,2011-06-07T21:27:00+03:00,зарубежные новости,10
638,97515,2011-06-08T09:56:00+03:00,у меня хрен проскочишь,9
639,97515,2011-06-08T09:56:00+03:00,хрусты,9
640,97773,2011-06-08T10:04:00+03:00,встречка,11
641,97773,2011-06-08T10:04:00+03:00,ничего себе какой он плохой,11
642,98006,2011-06-08T11:33:00+03:00,ВНЕЗАПНО!,10
643,98006,2011-06-08T11:33:00+03:00,господа полицейские,10
644,98006,2011-06-08T11:33:00+03:00,камера на столбе,10
645,98154,2011-06-08T13:00:00+03:00,кетай как всегда пиз**ц,11
646,98154,2011-06-08T13:00:00+03:00,лобовуха,11
647,98334,2011-06-08T13:05:00+03:00,кетай как всегда пиз**ц,9
648,98653,2011-06-08T13:08:00+03:00,ВНЕЗАПНО!,4
649,98653,2011-06-08T13:08:00+03:00,женщина за рулем,4
650,98653,2011-06-08T13:08:00+03:00,ничего себе какой он плохой,4
651,98653,2011-06-08T13:08:00+03:00,оба мудаки,4
652,98851,2011-06-08T13:18:00+03:00,ВНЕЗАПНО!,13
653,98851,2011-06-08T13:18:00+03:00,у меня хрен проскочишь,13
654,99324,2011-06-08T14:31:00+03:00,дальнобой,16
655,99324,2011-06-08T14:31:00+03:00,камера на столбе,16
656,99324,2011-06-08T14:31:00+03:00,на все деньги,16
657,99324,2011-06-08T14:31:00+03:00,последние секунды жизни,16
658,99324,2011-06-08T14:31:00+03:00,у меня хрен проскочишь,16
659,99324,2011-06-08T14:31:00+03:00,я оператор блеать,16
660,99687,2011-06-08T15:20:00+03:00,ВНЕЗАПНО!,3
661,99687,2011-06-08T15:20:00+03:00,летчик,3
662,99687,2011-06-08T15:20:00+03:00,на все деньги,3
663,99687,2011-06-08T15:20:00+03:00,оба мудаки,3
664,99878,2011-06-08T16:30:00+03:00,ВНЕЗАПНО!,5
665,99878,2011-06-08T16:30:00+03:00,красный же блеать!,5
666,99878,2011-06-08T16:30:00+03:00,слегка подбили,5
667,99878,2011-06-08T16:30:00+03:00,хрусты,5
668,100556,2011-06-08T17:56:00+03:00,зарубежные новости,10
669,100556,2011-06-08T17:56:00+03:00,летчик,10
